Nombre,Sexo,Circular,Origen y Comentarios
,,,GENERO: MASCULINO  
Pausilipo,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE QUITQ LAS PENAS
,,,GENERO: MASCULINO  
Pavel,M,012-DGRC-2000,
Pavit,M,012-DGRC-2000,
Paxton,A,012-DGRC-2000 A/OTRO,
Payton,A,012-DGRC-2000 A/OTRO,
Paz,A,F.511/59-MC/O.889/77,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL LATIN ""PAX"" , TRANQUILIDAD, SOSIEGO, NOMBRE QUE SE REFIERE A LA ADVOCACION DE LA VIRGEN LLAMADA NUESTRA SRA DE LA PAZ"
,,,GENERO: FEMENINO.  
Peder,M,012-DGRC-2000,
Pedro,M,COMUN,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL LATIN""PETRUS"" DE PETRA: PIEDRA, EL NOMBRE INDICA LA FUNCION DEL QUE LO LLEVA, EL APOSTOL SIMON, HA DE SER LA ROCA SOBRE LA QUE JESUS EDIFICARA SU IGLESIA. EL APOSTOL SE LLAMABA ORIGINARIAMENTE SIMON"
,,,OTROS ORIGENES: NUEVO TESTAMENTO
,,,NOMBRE: COMUN 
Pedro Nolasco,M,COMUN,
Pegas,M,SANTORAL,MARTIR 2 DE NOVIEMBRE  
Pegaso,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE NACIO JUNTO A LA FUENTE
,,,GENERO: MASCULINO  
Pehuen,M,944/83,
Pelagio,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: MARINO
,,,GENERO: MASCULINO-  
Pelayo,M,COMUN,"SIGNIFICADO: FORMA POPULAR ESPA¥OLA DE PELAYO, BUEN MARINO"
,,,GENERO: MASCULINO  
Pelegrino,M,937/82,"SIGNIFICADO: VARIANTE DE ""PEREGRINO""GENERO: MASCULINO  "
Peleo,M,COMUN,ORIGEN: GRIEGO
,,,"SIGNIFICADO: HIJO DE EUDEIS Y DE EACO, HERMANO DE TELA- MON"
,,,GENERO: MASCULINO  
Pelino,M,SANTORAL,OBISPO 5 DE DICIEMBRE-  
Pelope,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: DE TEZ MORENA
,,,GENERO: MASCULINO  
Pelton,M,012-DGRC-2000,
Pelusio,M,SANTORAL,MARTIR 7 DE ABRIL  
Pembroke,M,012-DGRC-2000,
Pemon,M,SANTORAL,ANACORETA 27 DE AGOSTO-  
Penley,M,012-DGRC-2000,
Penn,M,012-DGRC-2000,
Pepino,M,COMUN,
Perceval,M,559/61,
Percival,M,559/61,
Percy,M,012-DGRC-2000,
Peregrino,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: EL QUE VIAJA
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PEREGRINA.
,,,CONFESOR 28 DE JULIO
,,,MARTIR 25 DE AGOSTO  
Perfecto,M,COMUN,ORIGEN: LATINO
,,,"SIGNIFICADO: EL INTEGRO, COMPLETO"
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PERFECTA-  
Pergentino,M,SANTORAL,MARTIR 13 DE JUNIO  
Pericles,M,PCIA BS AS,"PERICLES: GRIEGO ""EL MUY GLORIOSO"" EL ESTADISTA ATENIENSE DEL SIGLO V ANTES DE CRISTO, EN CUYO NOMBRE SE COMPENDIA LA MAYOR GLORIA DE LA CIVI LIZACION GRIEGA.  "
Perpetuo,M,SANTORAL,OBISPO 8 DE ABRIL  
Perrin,M,012-DGRC-2000,
Perry,M,012-DGRC-2000,
Perseo,M,COMUN,ORIGEN: GRIEGO
,,,"SIGNIFICADO: EL DESVASTADOR, HIJO DE DANAE Y ZEUS"
,,,GENERO: MASCULINO  
Perth,M,012-DGRC-2000,
Pervis,M,012-DGRC-2000,
Pete,M,012-DGRC-2000,
Peter,M,012-DGRC-2000,
Petrarca,M,COMUN,
Petronax,M,SANTORAL,OBISPO 6 DE MAYO  
Petronio,M,SANTORAL,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL LATIN ""PETRONIUS"" DE LA GENS PETRONIA FAMILIA PLEBEYA EN ROMA, TAL VEZ UN ANTIGUO TOPONIMO QUE INDICABA UN LU GAR PEDREGOSO, DE PETRA, PIEDRA"
,,,VARIEDAD DE PEDRO
,,,ENTRE LOS SANTOS DE ESTE NOMB. UN FAMOSO OBISPO DE BOLONIA Y PATRON DE LA CIUDAD
,,,GENERO: 
Petros,M,012-DGRC-2000,
Peverell,M,012-DGRC-2000,
Peyo,M,012-DGRC-2000,
Pe¤imel,A,ACOMP/OTRO-BS AS,
Phil,M,012-DGRC-2000,
Philander,M,012-DGRC-2000,
Philip,M,012-DGRC-2000,
Philippe,M,Jan-93,
Phillip,M,012-DGRC-2000,
Philo,M,012-DGRC-2000,
Phoenix,A,012-DGRC-2000 A/OTRO,
Piato,M,SANTORAL,MARTIR 1 DE OCTUBRE  
Pier,A,012-DGRC-2000 A/OTRO,
Pierce,M,012-DGRC-2000,
Pierino,M,PCIA BS AS,
Pierio,M,SANTORAL,4 DE NOVIEMBRE  
Pierluigi,M,4-Jan,
Piero,M,Nov-90,ORIGEN: GRIEGO
,,,SIGNIFICADO: HIJO DE MAGNES Y DE MELIBEA
,,,SE CUENTA QUE FUE AMADO POR LA MUSA CLIO
,,,GENERO; MASCULINO  
Pierre,M,Jul-98,
Pierson,M,012-DGRC-2000,
Pietro,M,21/98,
Pigmeno,M,SANTORAL,MARTIR 24 DE MARZO  
Pilan,M,012-DGRC-2000,
Pilatos,M,COMUN,ORIGEN: LATINO
,,,SIGNIFICADO: EL QUE ESTA ARMADO CON UNA PICA
,,,GENERO MASCULINO
,,,
Pilmayquen,A,ACOMP/OTRO-BS AS,
Pin,M,012-DGRC-2000,
Pindaro,M,COMUN,
Pinito,M,SANTORAL,OBISPO 10 DE OCTUBRE  
Pio,M,COMUN,
Pionio,M,SANTORAL,MARTIR 1 DE FEBRERO-  
Piperion,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE TRAFICA CON PIMIENTA
,,,GENERO: MASCU LINO  
Pipino,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: EL DE PEQUE¥A ESTATURA
,,,GENERO: MASCULINO VARIACION DE GENERO: PIPINA-  
Piramo,M,COMUN,
Piren,A,ACOMP/OTRO 1/95,
Pirminio,M,SANTORAL,OBISPO 3 DE NOVIEMBRE  
Pirro,M,COMUN,
Pitagoras,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE ES COMO UN ORACULO DIVINO
,,,GENERO MASCULINO-  
Pitias,M,887/77,
Pitney,M,012-DGRC-2000,
Piuque,A,ACOMP/OTRO 14/01,
Placido,M,USJ,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL LATIN""PLACIDUS"", PLACIDO, SUAVE, TRAN- QUILO, MANSO"
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PLACIDA.  
Platon,M,SANTORAL,ORIGEN: GRIEGO
,,,"SIGNIFICADO: ANCHO DE ESPALDAS, CELEBRE FILOSOFO ASI LLAMADO POR SU GRAN ESTATURA Y RECIA COMPLEXION"
,,,GENERO: MASCULINO  
Platonides,M,SANTORAL,MARTIR 6 DE ABRIL  
Plauto,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE TIENE PIES PLANOS
,,,GENERO: MASCULI NO-  
Plinio,M,Feb-93,ORIGEN: LATINO
,,,SIGNIFICADO: EL QUE TIENE MUCHOS DONES
,,,GENERO: MASCU LINO-  
Plutarco,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: PRINCIPE RICO
,,,GENERO: MASCULINO-  
Podio,M,SANTORAL,OBISPO 28 DE MAYO  
Poliano,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE PADECEEL AFLIGIDO
,,,GENERO: MASCULI NO-  
Policarpo,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE DA MUCHOS FRUTOS (BUENAS OBRAS)- TRES SANTOS LLEVAN ESTE NOMBRE
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO POLICARPA-  
Policeto,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE CAUSO MUCHA AFLICCION
,,,GENERO: MAS- CULINO-  
Policromio,M,SANTORAL,ABAD MARTIR 17 DE FEBRERO  
Policronio,M,SANTORAL,"PRESBITERO, MARTIR 6 DE DICIEMBRE  "
Polidoro,M,COMUN,
Poliecto,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE ES MUY DESEADO
,,,GENERO: MASCULINO-  
Polienetes,M,SANTORAL,PATRIARCA 5 DE FEBRERO  
Polieneto,M,SANTORAL,MARTIR 21 DE MAYO  
Poliero,M,SANTORAL,MARTIR 18 DE AGOSTO  
Polifemo,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: DE QUIEN SE HABLA MUCHO
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO-  
Polinice,M,COMUN,
Polio,M,SANTORAL,DIACONO MARTIR 21 DE MAYO  
Polion,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL SE¥OR PODEROSO QUE PROTEGE
,,,GENERO: MASCULINO-  
Polo,M,19/99,
Polyeno,M,SANTORAL,28 DE ABRIL  
Pompeo,M,444/56,
Pompeyano,M,SANTORAL,MARTIR 6 DE ENERO  
Pompeyo,M,COMUN,ORIGEN: LATINO
,,,"SIGNIFICADO:"" DEL LATIN ""POMPEIUS"", NOMBRE DE UNA GENS ROMANA, QUE ENCABEZA LA PROCESION,5TO. HIJO"
,,,GENERO: MASCULINO
,,,VARIA CION DE GENERO: POMPEYA  
Pompilio,M,SANTORAL,15 DE JULIO  
Pomponio,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: EL AMANTE DE LA GRANDEZA Y DE LA PAMPA
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: POMPONIA  
Ponce,M,SANTORAL,ABAD 30 DE ABRIL  
Ponciano,M,SANTORAL,PAPA MARTIR 19 DE NOVIEMBRE
,,,MARTIRES 14
,,,19 DE ENERO
,,,25 DE AGOSTO
,,,"2,11,31 DE DICIEMBRE  "
Poncio,M,SANTORAL,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL LATIN ""PONTIUS"", QUE VIENE DEL MAR"
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PONCIA  
Pontico,M,SANTORAL,MARTIR 2 DE JUNIO  
Poppon,M,SANTORAL,ABAD 25 DE ENERO  
Porcario,M,SANTORAL,ABAD MONJE 12 DE AGOSTO  
Porciano,M,SANTORAL,ABAD 24 DE NOVIEMBRE  
Porcio,M,COMUN,ORIGEN: LATINO
,,,SIGNIFICADO: EL QUE SE DEDICA A CRIAR CERDOS
,,,#¿NOMBRE?
,,,VARIACION DE GEENRO: PORCIA  
Porfirio,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: PURPUREOEL VESTIDO DE PURPURA
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PORFIRIA-  
Porter,M,012-DGRC-2000,
Posidio,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE SE CONSAGRA A POSEIDON
,,,GENERO: MASCULINO-  
Potamio,M,SANTORAL,MARTIR 20 DE FEBRERO
,,,OBISPO Y MARTIR 18 DE MAYO  
Potenciano,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFCADO: EL QUE DOMINA CON SU IMPERIO
,,,GENERO: MASCU LINO
,,,VARIACION DE GENERO: POTENCIANA-  
Potino,M,SANTORAL,MARTIR 2 DE JUNIO  
Potito,M,SANTORAL,MARTIR 13 DE ENERO  
Poyen,M,20/01,
Pragnacio,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL HABIL Y PRACTICO EN LOS NEGOCIOS
,,,GENERO: MASCULINO-  
Pratap,M,CIRC. 5/2000,
Prem,M,15/02,
Prentice,M,012-DGRC-2000,
Prescott,M,012-DGRC-2000,
Presidio,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: LA QUE BRINDA GRATO REFUGIO
,,,GENERO: FE- MENINO-  
Presley,M,012-DGRC-2000,
Preston,M,012-DGRC-2000,
Pretextato,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: CUBIERTO POR UNA TOGA
,,,GENERO: MASCULINO-  
Priamo,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: HIJO DEL REY DE TROYA LAOMEDONTE Y DE LEUCIPECOMPARARRESCATAREL RESCATADO
,,,GENERO: MASCULINO  
Priapo,M,COMUN,
Pricio,M,SANTORAL,MARTIR 24 DE ENERO  
Prilidiano,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE PERTENECE A LA DANZA GUERRERA
,,,QUE RECUERDA LAS COSAS PASADAS
,,,GENERO: MASCULINO  
Primiano,M,SANTORAL,MARTIR 29 DE DICIEMBRE  
Primitivo,M,COMUN,ORIGEN: LATINO
,,,SIGNIFICADO: EN PRIMER LUGAR
,,,POR PRIMERA VEZ
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PRIMITIVA-  
Primo,M,913/80,ORIGEN: LATINO
,,,SIGNIFICADO: EL PRIMOGENITO
,,,GENERO: MASCULINO-  
Principio,M,SANTORAL,OBISPO 25 DE SEPTIEMBRE  
Prinio,M,SANTORAL,MARTIR 2 DE OCTUBRE  
Prisciano,M,SANTORAL,MARTIR 14 DE OCTUBRE=  
Prisciliano,M,SANTORAL,MARTIR 4 DE ENERO  
Prisco,M,SANTORAL,OBISPO MARTIR 1 DE SEPTIEMBRE
,,,MARTIRES 4 DE ENERO
,,,28 DE MARZO
,,,26 DE MAYO
,,,20 DE SEPTIEMBRE
,,,
Privato,M,SANTORAL,OBISPO MARTIR 21 DE AGOSTO
,,,MARTIRES 20 DE SEPTIEMBRE
,,,28 DE SEPTIEMB.  
Probo,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: ANTIGUO
,,,DE CONDUCTA MORAL
,,,GENERO: MAS- CULINO  
Proceso,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: EL QUE VA ADELANTE
,,,GENERO: MASCULINO  
Proclo,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE ESTA CERCA DE LA GLORIAGENERO: MAS CULINO-  
Procopio,M,SANTORAL,ORIGEN: GRIEGO
,,,"SIGNIFICADO: EL QUE LLEVA ADELANTE LAS COSAS, QUE PRO- GRESA"
,,,GENERO: MASCULINO  
Procoro,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE PROSPERA
,,,GENERO: MASCULINO  
Proctor,M,012-DGRC-2000,
Proculo,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: EL QUE NACIO LEJOS DE SU HOGAR
,,,GENERO MASCULINO
,,,
Promaco,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE SE APRESTA PARA EL COMBATE
,,,GENERO: MASCULINO  
Prometeo,M,COMUN,ORIGEN: GRIEGO
,,,"SIGNIFICADO: HIJO DEL TITAN JAPETO Y DE LA OCEANIDE CLIMENE, QUE SE IGUALA A LOS DIOSES"
,,,GENERO: MASCULINO-  
Prosdocimo,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL ESPERADO
,,,GENERO: MASCULINO  
Prospero,M,COMUN,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL LATIN ""PROSPERUS"", PROSPEROFELIZAFOR TUNADO"
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: PROSPERA-  
Protasio,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE ESTA ADELANTE -EL PREFERIDO- GENERO: MASCULINO-  
Proteo,M,COMUN,ORIGEN: GRIEGO
,,,SIGNIFICADO: DIVINIDAD MARINA DE CARACTER ORACULAR
,,,"SU MORADA ESTABA EN LA ISLA DE FAROS, SE¥OR DE LAS ONDAS DEL MAR"
,,,GENERO: MASCULINO-  
Proterio,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL QUE PRECEDE A TODOS LOS DEMAS GENERO: MASCULINO  
Proto,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: DERIVA DE PRIMO
,,,EL PRIMERO
,,,GENERO: MASCU LINO-  
Protogeno,M,SANTORAL,OBISPO 6 DE MAYO  
Protolico,M,SANTORAL,ORIGEN: GRIEGO
,,,SIGNIFICADO: EL PREFERIDOEL QUE MERECE EL PRIMER LUGAR GENERO: MASCULINO-  
Prudencio,M,COMUN,
Pryce,M,Jun-00,
Pryor,M,012-DGRC-2000,
Ptolomeo,M,COMUN,
Publio,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: NI¥O DEDICADO AL PUEBLOGENERO: MASCULINO- VARIACION DE GENERO: PUBLIA-  
Pulqueria,M,SANTORAL,ORIGEN: LATINO
,,,SIGNIFICADO: LA HERMOSAGENERO: FEMENINO  
Pupulo,M,SANTORAL,ORIGEN: LATINO
,,,"SIGNIFICADO: EL NI¥O, EL MUCHACHITO"
,,,GENERO: MASCULINO-  
Purdy,M,012-DGRC-2000,
Purva,A,ACOMP/OTRO.17/99,
Pusicio,M,SANTORAL,MARTIR 21 DE ABRIL  
Putnam,M,012-DGRC-2000,
Pyralis,A,012-DGRC-2000 A/OTRO,
Quadragesimo,M,COMUN,
Quarto,M,COMUN,
Quentin,M,18/99,
Queremon,M,COMUN,
Querian,M,SANTORAL,
Querubin,M,COMUN,
Quetzal,A,ACOMP/OTRO.19/99,
Quetzalcoatl,M,CIRC. 5/2000,
Quiliano,M,COMUN,
Quilla,A,ACOMP/OTRO.21/98,
Quillan,M,012-DGRC-2000,
Quillen,A,ACOMP/OTRO 5/01,
Quimey,A,ACOMP/OTRO-13/96,
Quinby,M,012-DGRC-2000,
Quinciano,M,COMUN,
Quincino,M,COMUN,
Quincy,M,012-DGRC-2000,
Quinidio,M,COMUN,
Quinlan,M,012-DGRC-2000,
Quinn,A,012-DGRC-2000 A/OTRO,
Quintila,M,COMUN,
Quintiliano,M,COMUN,
Quintilo,M,COMUN,
Quintin,M,COMUN,
Quinto,M,923/81,
Quiriaco,M,COMUN,
Quirico,M,COMUN,
Quirino,M,COMUN,
Rabulas,M,COMUN,
Rachid,M,..../00,
Rad,M,012-DGRC-2000,
Radamento,M,COMUN,
Radames,M,227/51,
Radley,M,012-DGRC-2000,
Radman,M,012-DGRC-2000,
Rafael,M,COMUN,
Raffaello,M,012-DGRC-2000,
Rafferty,M,012-DGRC-2000,
Raffi,M,Feb-90,
Rafi,M,012-DGRC-2000,
Rahman,M,012-DGRC-2000,
Rahue,A,ACOMP/OTRO 6/04,
Raian,M,Aug-00,
Raidis,M,COMUN,
Raidon,M,012-DGRC-2000,
Raifroid,M,COMUN,
Raihue,A,ACOMP/OTRO 3/98,
Raimondo,M,012-DGRC-2000,
Raimulfo,M,COMUN,
Raimund,M,012-DGRC-2000,
Raimundo,M,COMUN,ORIGEN: GERMANICO
,,,SIGNIFICADO: LA PROTECCION DEL CONSEJO DIVINO- NOMBRE: COMUN
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: RAIMUNDA  
Rainer,M,012-DGRC-2000,
Rainerio,M,COMUN,
Rainey,A,012-DGRC-2000 A/OTRO,
Raiquen,M,20/86,
Rakin,M,012-DGRC-2000,
Raleigh,M,012-DGRC-2000,
Ralph,M,Nov-99,
Ralston,M,012-DGRC-2000,
Ram,M,Apr-97,
Ramiro,M,COMUN,ORIGEN: GERMANICO
,,,SIGNIFICADO: PODEROSO EN EL EJERCITO QUE POSEE. NOMBRE; COMUN
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: RAMIRA  
Ramon,M,COMUN,ORIGEN: TEUTON
,,,"SIGNIFICADO: FORMA CATALANA DE ""RAIMUNDO"", SAN RAMON NONATO, ASI APODADO POR HABER SIDO EXTRAIDO DE LAS ENTRA¥AS DE SU MADRE MUERTA EN EL PARTO; RELIGIOSO ESPA¥OL DEL SIGLO XIII, NOMBRADO CARDENAL POR GREGORIO IX"
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO
,,,VARIACION DE 
Ramses,M,Dec-85,
Ramsey,M,012-DGRC-2000,
Rance,M,012-DGRC-2000,
Rancul,M,317/53,
Randall,A,012-DGRC-2000 A/OTRO,
Randie,A,012-DGRC-2000 A/OTRO,
Randolfo,M,303/52,
Randolph,M,012-DGRC-2000,
Randy,A,012-DGRC-2000 A/OTRO,
Ranen,M,012-DGRC-2000,
Ranger,M,012-DGRC-2000,
Rangle,M,012-DGRC-2000,
Ranquel,M,16/00,
Ranulfo,M,COMUN,
Raphael,M,012-DGRC-2000,
Rasifo,M,COMUN,
Ratbodo,M,COMUN,
Raul,M,COMUN,
Raulino,M,560/61,
Raven,M,012-DGRC-2000,
Ravi,M,012-DGRC-2000,
Ravid,M,012-DGRC-2000,
Rawdon,M,012-DGRC-2000,
Ray,M,Nov-99,
Rayburn,M,012-DGRC-2000,
Rayen,A,ACOMP/OTRO-7/94,
Rayhan,M,012-DGRC-2000,
Raymi,M,32/90,
Raymond,M,012-DGRC-2000,
Raynor,M,012-DGRC-2000,
Razi,M,012-DGRC-2000,
Read,M,012-DGRC-2000,
Reade,M,012-DGRC-2000,
Reagan,M,012-DGRC-2000,
Red,A,012-DGRC-2000 A/OTRO,
Redemepto,M,COMUN,
Redford,M,012-DGRC-2000,
Redmond,M,012-DGRC-2000,
Reed,M,012-DGRC-2000,
Reese,M,012-DGRC-2000,
Reeve,M,012-DGRC-2000,
Refael,M,4-Aug,
Regan,M,012-DGRC-2000,
Reggie,M,012-DGRC-2000,
Reginald,M,012-DGRC-2000,
Reginaldo,M,COMUN,
Regino,M,COMUN,
Regis,M,012-DGRC-2000,
Regulo,M,USJ,ORIGEN: LATINO
,,,"SIGNIFICADO:""REGULUS"", DIMINUTIVO DE REX (REY), REYEZUE- LO, PEQUE¥O REY"
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO REGINA.  
Reiji,M,3-Feb,
Reilly,M,012-DGRC-2000,
Reinaldo,M,COMUN,
Reinoldo,M,COMUN,
Remberto,M,COMUN,
Remes,M,2-Oct,
Remigio,M,COMUN,
Remington,M,012-DGRC-2000,
Remo,M,912/80,
Remus,M,012-DGRC-2000,
Remy,A,012-DGRC-2000,
Renaldo,M,332/53,
Renato,M,COMUN,
Rendor,M,012-DGRC-2000,
Rene,M,581/62,ORIGEN: GRIEGO
,,,"SIGNIFICADO: VARIEDAD DE RENATO, MADRE CON OILEO DE ME- DONTE, HERMANO DE AYANTE, UNA NINFA DE CILENE QUE CON HERMES, FUE MADRE DE SALOMON EL HEROE EPONIMO DE SAMOTRACIA"
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO 
Renny,A,012-DGRC-2000 A/OTRO,
Reno,M,012-DGRC-2000,
Renovato,M,COMUN,
Renzo,M,947/83,
Resham,A,ACOMP/OTRO.12/99,
Respicio,M,COMUN,
Restituto,M,COMUN,
Reth,M,012-DGRC-2000,
Reticio,M,COMUN,
Reuben,M,012-DGRC-2000,
Reuven,M,16/00,
Revelin,M,012-DGRC-2000,
Reveriano,M,COMUN,
Revocato,M,COMUN,
Rex,M,012-DGRC-2000,
Rey,M,012-DGRC-2000,
Reyes,A,ACOMP/OTRO-13/96,
Reynaldo,M,519/59,
Reynard,M,012-DGRC-2000,
Reynold,M,012-DGRC-2000,
Rez,M,012-DGRC-2000,
Rhett,M,012-DGRC-2000,
Rhys,M,012-DGRC-2000,
Riane,M,012-DGRC-2000,
Ricardo,M,COMUN,
Richard,M,Feb-00,
Rick,M,012-DGRC-2000,
Rider,M,012-DGRC-2000,
Ridgley,M,012-DGRC-2000,
Rigby,M,012-DGRC-2000,
Rigel,A,ACOMP/OTRO 24/97,
Rigoberto,M,COMUN,
Rihito,M,24/00,
Riley,A,012-DGRC-2000 A/OTRO,
Rimon,M,012-DGRC-2000,
Rinaldo,M,887/77,
Riordan,M,012-DGRC-2000,
Rishi,M,012-DGRC-2000,
Ritter,M,012-DGRC-2000,
River,A,012-DGRC-2000 A/OTRO,
Robert,M,012-DGRC-2000,
Robertino,M,Dec-84,
Roberto,M,COMUN,ORIGEN: GODO
,,,SIGNIFICADO: EL QUE BRILLA POR LA PALABRA
,,,NOMBRE: COMUN GENERO: MASCULINO
,,,VARIACION DE GENERO: ROBERTA  
Robin,A,012-DGRC-2000 A/OTRO,
Robinson,M,514/59,
Robustiano,M,COMUN,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL ""ROBUSTIANUS"", PATRONIMICO DE ROBUSTUS DE MADERA DURA, DE ROBLE, GALLARDO ROBUSTO"
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: ROBUSTIANA.  
Rocco,M,13/01,
Rock,M,012-DGRC-2000,
Rockwell,M,012-DGRC-2000,
Rocky,M,012-DGRC-2000,
Rod,M,012-DGRC-2000,
Roddy,M,012-DGRC-2000,
Roderick,M,012-DGRC-2000,
Rodipo,M,COMUN,
Rodman,M,012-DGRC-2000,
Rodnney,M,012-DGRC-2000,
Rodobaldo,M,COMUN,
Rodolfo,M,COMUN,
Rodopiano,M,COMUN,
Rodrigo,M,COMUN,ORIGEN: VISIGODO
,,,"SIGNIFICADO: PODEROSO, CELEBRE POR SU GLORIA.- NOMBRE: COMUN"
,,,GENERO: MASCULINO  
Rogaciano,M,COMUN,
Rogato,M,COMUN,
Rogelio,M,COMUN,ORIGEN: TEUTON
,,,"SIGNIFICADO: EL DE LANZA GLORIOSA, VARIANTE DE""ROGERIO"" NOMBRE: COMUN"
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: ROGELIA.  
Roger,M,521/59,
Rohit,M,21/98,
Roi,M,012-DGRC-2000,
Roland,M,012-DGRC-2000,
Rolando,M,COMUN,ORIGEN: TEUTON
,,,SIGNIFICADO: EL QUE ES GLORIA DE SU TIERRA
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO  
Roldan,M,825/73,
Rolf,M,012-DGRC-2000,
Roman,M,887/77,ORIGEN: LATINO
,,,"SIGNIFICADO: VARIACION DE ROMANO, QUE NACIO EN ROMA, EN EL SANTORAL APARECE UN OBISPO Y COMPA¥ERO DE MARTIRIO DE SAN TOLOMEO EN ITALIA SIGLO I"
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO
,,,VARIACION DE GENERO: ROMANA. 
Romano,M,COMUN,
Romarico,M,COMUN,
Romario,M,15/01,
Romeo,M,902/78,ORIGEN: LATINO
,,,"SIGNIFICADO: DEL BAJO LATIN ""ROMAEUS"": DE ROMA, PEREGRI NO QUE IBA A ROMA POR DEVOCION"
,,,NOMBRE: COMUN
,,,GENERO: MASCULINO.  
Romildo,M,346/54,
Romualdo,M,COMUN,
Romulo,M,COMUN,
Romulus,M,012-DGRC-2000,
Ron,M,18/02,
Ronald,M,18/99,
Ronan,M,533/60,
Ronat,M,012-DGRC-2000,
Rondel,M,012-DGRC-2000,
Ronel,M,17/04,
Ronen,M,15/04,
Roni,M,Sep-94,
Ronit,A,ACOMP/OTRO 6/97,
Ronn,M,012-DGRC-2000,
Ronnie,M,012-DGRC-2000,
Rooney,M,012-DGRC-2000,
Roosevelt,M,012-DGRC-2000,
Roque,M,COMUN,
Rory,A,012-DGRC-2000 A/OTRO,
Rosario,A,F.3/99--M.C/OTR.3/99,ORIGEN: LATINO
